Unnamed: 0,pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,st_mass,st_rad,st_teff,st_lum,st_spectype,sy_dist,pl_density,insolation,habitable_type,ESI,Bio_Class,v_esc,Atmosphere_Class,Adams_Score,Adams_Category,AstroBiom_Score,cluster_id,Planet_Type_ML
69,K2-24 c,K2-24,Transit,2016,7.5,15.4,42.3391,0.2431618977486979,0.07,592.4302342786901,1.07,1.16,5625.0,0.0822959355547248,,170.562,0.0365037037037037,20.441129388164615,Too Hot (Hot Zone),0.1339388554773178,Extreme Environment,16.028930421376636,Atmosphere Likely,0.0,Not Habitable,1.3393885547731783,1.0,Rocky / Super-Earth
70,Kepler-1576 b,Kepler-1576,Transit,2016,1.04,1.0841482645674334,6.98471973,0.0726834621693761,,1082.0575800935746,1.05,1.06,5876.0,0.0798287289697033,,460.91,0.96380385945984,227.4874888724108,Too Hot (Hot Zone),0.1974858166458659,Extreme Environment,11.42095669510113,Atmosphere Risk (Erosion),0.0,Not Habitable,1.9748581664586593,1.0,Rocky / Super-Earth
71,Kepler-55 e,Kepler-55,Transit,2014,1.55,2.4665123720604507,4.617534,0.048,,779.7584823936498,,0.619,4503.0,-0.8497210641407454,,578.796,0.6623510112612401,61.34744234102102,Too Hot (Hot Zone),0.2793895112552525,Extreme Environment,14.110766813662348,Atmosphere Risk (Erosion),0.0,Not Habitable,2.793895112552525,1.0,Rocky / Super-Earth
72,WASP-160 B b,WASP-160 B,Transit,2018,12.21781,88.35674,3.7684952,0.0452,0.0,1119.0,0.87,0.868,5298.0,-0.27362288383488,K0 V,288.326,0.0484461849139849,260.6755187938185,Too Hot (Hot Zone),0.0567347766486252,Extreme Environment,30.08139506310347,Atmosphere Likely,0.0,Not Habitable,0.5673477664862521,0.0,Gas Giant (Jovian)
74,Kepler-31 d,Kepler-31,Transit,2014,3.9,2161.244,87.6451,0.4,,533.9156273876927,1.21,1.22,6340.0,0.3339665428437147,,1664.64,36.43426220941014,13.48486367094382,Too Hot (Hot Zone),0.1531440952814738,Extreme Environment,263.32640603291435,Atmosphere Likely,0.0,Not Habitable,1.531440952814738,3.0,Gas Giant (Jovian)
75,Kepler-109 c,Kepler-109,Transit,2014,2.65,8.2,21.22265,0.1546,0.098,859.0,1.094,1.387,5950.0,0.3351106350280554,,474.861,0.440632199735352,90.5089769294293,Too Hot (Hot Zone),0.2078875713294935,Extreme Environment,19.676996311659373,Atmosphere Likely,0.0,Not Habitable,2.078875713294935,1.0,Rocky / Super-Earth
76,Kepler-607 c,Kepler-607,Transit,2021,2.76001201,8.096113763060945,39.67679977,0.2120482671256485,,517.4700955170421,0.808,0.888,5244.0,-0.2716334864033239,,519.122,0.3850735479514849,11.8986326916671,Too Hot (Hot Zone),0.3855934159686959,Extreme Environment,19.158329136466374,Atmosphere Likely,0.0,Not Habitable,3.85593415968696,1.0,Rocky / Super-Earth
77,Kepler-1284 b,Kepler-1284,Transit,2016,1.21,1.480941361718464,0.664073806,0.0140554205849635,,1852.036040243846,0.84,0.79,5123.0,-0.4137585439464653,,882.324,0.8359527906284142,1952.3324135574392,Too Hot (Hot Zone),0.0826162253726662,Extreme Environment,12.375166798022274,Atmosphere Risk (Erosion),0.0,Not Habitable,0.8261622537266629,1.0,Rocky / Super-Earth
80,Kepler-263 b,Kepler-263,Transit,2014,2.67,7.561591267556268,16.568087,0.12,,649.3458000835496,,0.785,5265.0,-0.3717773344561861,,754.747,0.3972641858513173,29.502592008131018,Too Hot (Hot Zone),0.2945219151811973,Extreme Environment,18.82460116067979,Atmosphere Likely,0.0,Not Habitable,2.9452191518119735,1.0,Rocky / Super-Earth
81,Kepler-1026 b,Kepler-1026,Transit,2016,2.21,5.122100362546185,36.5156053,0.1991290171113416,,463.0485223303769,0.79,0.75,4948.0,-0.5192688594209802,,351.239,0.4745382919556019,7.628902076383869,Too Hot (Hot Zone),0.4768186262211927,Extreme Environment,17.029532276715553,Atmosphere Likely,0.0,Not Habitable,4.768186262211927,1.0,Rocky / Super-Earth
82,Kepler-594 b,Kepler-594,Transit,2016,2.18,4.979897189825252,13.64618192,0.1082998243216503,,749.6453253859034,0.91,0.87,5485.0,-0.2113651171525558,,769.2,0.480674292798197,52.40580283436314,Too Hot (Hot Zone),0.2626432831151282,Extreme Environment,16.906618645766937,Atmosphere Likely,0.0,Not Habitable,2.626432831151282,1.0,Rocky / Super-Earth
83,Kepler-371 b,Kepler-371,Transit,2014,1.89,3.7111739973159263,34.763278,0.2,,608.4863824824511,,0.992,5666.0,-0.0409805249866817,,813.192,0.5497002115181497,22.7488519168649,Too Hot (Hot Zone),0.3623294034693418,Extreme Environment,15.67471204173964,Atmosphere Likely,0.0,Not Habitable,3.623294034693418,1.0,Rocky / Super-Earth
85,Kepler-340 c,Kepler-340,Transit,2014,3.37,12.21567854598066,22.824669,0.178,,1029.123054741253,,1.85,6620.0,0.7706652645321148,,808.762,0.3191742842742632,186.1338069315913,Too Hot (Hot Zone),0.1428722558318843,Extreme Environment,21.297011355288717,Atmosphere Risk (Erosion),0.0,Not Habitable,1.4287225583188428,1.0,Rocky / Super-Earth
86,Kepler-229 c,Kepler-229,Transit,2014,4.92,26.634718535318296,16.068638,0.117,,615.8517428177197,,0.728,5120.0,-0.4857675475033151,,826.265,0.2236417095441793,23.87045674432651,Too Hot (Hot Zone),0.2458163564171031,Extreme Environment,26.02653299743088,Atmosphere Likely,0.0,Not Habitable,2.4581635641710315,1.0,Rocky / Super-Earth
87,Kepler-33 c,Kepler-33,Transit,2011,3.2,10.980167249932917,13.17562,0.1189,0.0,1113.8445149099744,1.291,1.82,5904.0,0.556,,1209.16,0.335088111875394,254.46982477853996,Too Hot (Hot Zone),0.1298807076274093,Extreme Environment,20.720694301642524,Atmosphere Risk (Erosion),0.0,Not Habitable,1.298807076274093,1.0,Rocky / Super-Earth
88,Kepler-1266 b,Kepler-1266,Transit,2016,2.58,7.045901933637241,28.474748,0.1694115849036709,,515.1619475244856,0.8,0.76,5044.0,-0.4743826538669539,,849.312,0.4102772882819333,11.687755967222918,Too Hot (Hot Zone),0.3976701454830566,Extreme Environment,18.48558756329929,Atmosphere Likely,0.0,Not Habitable,3.9767014548305664,1.0,Rocky / Super-Earth
89,Kepler-1637 b,Kepler-1637,Transit,2016,0.89,0.7865809310784123,6.10960324,0.0658388009259086,,1098.743032492481,1.02,1.02,5789.0,0.0205043917583365,,567.187,1.115766694816953,241.8469229552108,Too Hot (Hot Zone),0.1890641510580135,Extreme Environment,10.516022787314473,Atmosphere Risk (Erosion),0.0,Not Habitable,1.8906415105801353,1.0,Rocky / Super-Earth
90,Kepler-879 b,Kepler-879,Transit,2016,2.57,6.989759516702606,33.3855938,0.2042581108554178,,624.1262353206029,1.02,1.02,5792.0,0.0214044062474844,,802.672,0.4117777384531463,25.17942361961913,Too Hot (Hot Zone),0.3143302303789912,Extreme Environment,18.447578639458055,Atmosphere Likely,0.0,Not Habitable,3.143302303789912,1.0,Rocky / Super-Earth
91,HAT-P-35 b,HAT-P-35,Transit,2011,14.930388,335.62848,3.646706,0.04978,0.02,1578.2540692624736,1.236,1.435,6096.0,0.4067734854334861,,506.965,0.100842945893587,1029.5885422505946,Too Hot (Hot Zone),0.0413306059180064,Extreme Environment,53.035744660414245,Atmosphere Likely,0.0,Not Habitable,0.413306059180064,0.0,Gas Giant (Jovian)
92,Kepler-1463 b,Kepler-1463,Transit,2016,1.86,3.5908450497890985,25.15864,0.1657632940478067,,655.575843067388,0.96,0.95,5679.0,-0.0745754647211802,,1687.47,0.5580303661479135,30.65122233654413,Too Hot (Hot Zone),0.3312152666294728,Extreme Environment,15.542349669507054,Atmosphere Likely,0.0,Not Habitable,3.312152666294729,1.0,Rocky / Super-Earth
93,Kepler-778 b,Kepler-778,Transit,2016,1.68,2.9116362676199974,3.75574426,0.0440790471638994,,1028.2605471543766,0.81,0.77,5102.0,-0.4431668825926639,,938.168,0.6140578323286155,185.51059629565765,Too Hot (Hot Zone),0.1844721901651694,Extreme Environment,14.726133535427255,Atmosphere Risk (Erosion),0.0,Not Habitable,1.844721901651694,1.0,Rocky / Super-Earth
95,Kepler-357 c,Kepler-357,Transit,2014,2.67,7.561591267556268,16.85837,0.12,,640.1939693482133,,0.834,5036.0,-0.3964351630139353,,688.573,0.3972641858513173,27.87419570427272,Too Hot (Hot Zone),0.2999461234010721,Extreme Environment,18.82460116067979,Atmosphere Likely,0.0,Not Habitable,2.9994612340107207,1.0,Rocky / Super-Earth
97,Kepler-341 c,Kepler-341,Transit,2014,1.7,2.9834913156649203,8.01041,0.08,,1037.1878287993604,,1.024,6012.0,0.0895656509063933,,1047.03,0.6072646683624915,192.03733787838183,Too Hot (Hot Zone),0.1814627072247396,Extreme Environment,14.818789990388654,Atmosphere Risk (Erosion),0.0,Not Habitable,1.814627072247396,1.0,Rocky / Super-Earth
101,Kepler-1342 b,Kepler-1342,Transit,2016,1.66,2.8406822746656215,2.215710358,0.0324670496440626,,1403.2102932142188,0.93,0.9,5527.0,-0.1686672728269621,,890.724,0.6210097192367136,643.3496618473686,Too Hot (Hot Zone),0.116186419832209,Extreme Environment,14.632957177237662,Atmosphere Risk (Erosion),0.0,Not Habitable,1.1618641983220908,1.0,Rocky / Super-Earth
102,Kepler-52 d,Kepler-52,Transit,2014,1.95,3.957959075779806,36.445171,0.182,,359.2944340627681,,0.556,4263.0,-1.0380992362800687,,321.542,0.5337863518643008,2.765400186198019,Too Hot (Hot Zone),0.6569588135444149,Complex Life Possible,15.936507777212212,Atmosphere Likely,1.5,Marginal (Slow Rotator),8.06958813544415,1.0,Rocky / Super-Earth
103,Kepler-321 c,Kepler-321,Transit,2014,2.32,5.6611576465676166,13.093921,0.11,,911.9082992790436,,1.194,5740.0,0.1425460731458821,,384.542,0.4533580109251047,114.75211607025176,Too Hot (Hot Zone),0.1960055756590329,Extreme Environment,17.47364253686669,Atmosphere Risk (Erosion),0.0,Not Habitable,1.9600557565903296,1.0,Rocky / Super-Earth
104,Kepler-780 b,Kepler-780,Transit,2016,0.89,0.7865809310784123,0.677375164,0.0151449027044443,,2282.973319558263,1.01,1.02,5769.0,0.0144923493236918,,557.652,1.115766694816953,4507.7453500062,Too Hot (Hot Zone),0.0599708570283608,Extreme Environment,10.516022787314473,Atmosphere Risk (Erosion),0.0,Not Habitable,0.5997085702836087,1.0,Rocky / Super-Earth
106,TOI-1789 b,TOI-1789,Transit,2021,16.14093221,222.4798849,3.208664,0.04882,,1927.0,1.507,2.168,5991.0,0.7364,F,229.067,0.0529059979271092,2286.675032368826,Too Hot (Hot Zone),0.023923148113007,Extreme Environment,41.529421723082514,Atmosphere Likely,0.0,Not Habitable,0.2392314811300708,0.0,Gas Giant (Jovian)
107,Kepler-816 b,Kepler-816,Transit,2016,10.24,120.56407283649936,10.506825646,0.0906431599118736,,780.5532891864246,0.9,0.85,5286.0,-0.2957636634213609,,983.697,0.1122840427202166,61.59795049809798,Too Hot (Hot Zone),0.1289849021313687,Extreme Environment,38.38254714304674,Atmosphere Likely,0.0,Not Habitable,1.2898490213136873,1.0,Rocky / Super-Earth
112,Kepler-910 b,Kepler-910,Transit,2016,0.82,0.6644411724639875,2.364369015,0.0375151659143349,,1899.6067121349404,1.26,1.5,6230.0,0.4830245547153283,,400.289,1.2050775026189182,2160.7812951615824,Too Hot (Hot Zone),0.0791278396972529,Extreme Environment,10.06922758152874,Atmosphere Risk (Erosion),0.0,Not Habitable,0.7912783969725297,1.0,Rocky / Super-Earth
113,K2-391 b,K2-391,Transit,2022,1.371,1.9155661625827272,4.622654,0.0494955402422647,,903.8648856189296,0.757,0.566,5543.0,-0.5664977732863249,,507.94,0.7433353601464617,110.75672076374909,Too Hot (Hot Zone),0.2365336841754053,Extreme Environment,13.222228739874724,Atmosphere Risk (Erosion),0.0,Not Habitable,2.365336841754053,1.0,Rocky / Super-Earth
114,TOI-1117 b,TOI-1117,Transit,2025,2.46,8.9,2.22816,0.033,0.0,1538.0,0.97,1.05,5635.0,-0.4437,G5 V,167.598,0.597839609171424,330.5766088552403,Too Hot (Hot Zone),0.0950286783381471,Extreme Environment,21.27660175583551,Atmosphere Risk (Erosion),0.0,Not Habitable,0.950286783381472,1.0,Rocky / Super-Earth
115,Kepler-198 d,Kepler-198,Transit,2016,1.53,2.4013991218525303,1.31184443,0.0232158890074099,,1720.098251341907,0.97,0.93,5636.0,-0.1062603151755671,,495.358,0.6704865264246811,1452.6769557948664,Too Hot (Hot Zone),0.0866511678668653,Extreme Environment,14.01397289996821,Atmosphere Risk (Erosion),0.0,Not Habitable,0.8665116786686535,1.0,Rocky / Super-Earth
117,K2-368 d,K2-368,Transit,2022,1.948,3.9496011643082505,20.201085,0.1316545652952946,,504.5888771509665,0.746,0.663,4663.0,-0.729421431405198,,206.608,0.5343014891556368,10.75738524014834,Too Hot (Hot Zone),0.4509327283168124,Extreme Environment,15.9278427659995,Atmosphere Likely,0.0,Not Habitable,4.509327283168124,1.0,Rocky / Super-Earth
118,CoRoT-23 b,CoRoT-23,Transit,2011,11.77,889.9,3.6313,0.048,0.16,1660.0,1.14,1.61,5900.0,0.4499496485995636,G0 V,1060.97,0.5457727127311565,1223.1146664248963,Too Hot (Hot Zone),0.0643985515610635,Extreme Environment,97.2651334423153,Atmosphere Likely,0.0,Not Habitable,0.6439855156106357,0.0,Gas Giant (Jovian)
119,Kepler-327 d,Kepler-327,Transit,2014,1.73,3.0929647642096914,13.969457,0.09,,428.3157506950779,,0.492,3799.0,-1.3445027702791106,,241.987,0.597360721763992,5.584858971866598,Too Hot (Hot Zone),0.5665361347733879,Extreme Environment,14.956819398790488,Atmosphere Likely,0.0,Not Habitable,5.66536134773388,1.0,Rocky / Super-Earth
120,Kepler-733 b,Kepler-733,Transit,2016,2.82,8.46278218472476,20.83424726,0.1430669206076393,,640.5485709475598,0.9,0.86,5418.0,-0.2427572447569795,,916.706,0.3773686673617938,27.936004781879255,Too Hot (Hot Zone),0.2935568044143385,Extreme Environment,19.377905890198257,Atmosphere Likely,0.0,Not Habitable,2.935568044143386,1.0,Rocky / Super-Earth
121,Kepler-769 b,Kepler-769,Transit,2016,2.92,9.092612308145643,7.42608998,0.0789397310055751,,1201.1590960619574,1.19,1.28,6186.0,0.3329494519316647,,1169.57,0.3652078631904922,345.42850071484514,Too Hot (Hot Zone),0.1203111370951077,Extreme Environment,19.739117227644737,Atmosphere Risk (Erosion),0.0,Not Habitable,1.2031113709510777,1.0,Rocky / Super-Earth
122,Kepler-913 b,Kepler-913,Transit,2016,2.06,4.431660411569441,10.29672521,0.0794059017338695,,626.421903775985,0.63,0.61,4687.0,-0.792870665930338,,991.618,0.5069496328416705,25.55193359510563,Too Hot (Hot Zone),0.3389830623393063,Extreme Environment,16.406821070359065,Atmosphere Likely,0.0,Not Habitable,3.3898306233930637,1.0,Rocky / Super-Earth
125,K2-104 b,K2-104,Transit,2016,1.79,3.3180065866620194,1.9741954,0.0242,,798.0,0.51,0.48,3712.0,-1.4061958050942405,,189.289,0.5785196980792275,67.01522236068078,Too Hot (Hot Zone),0.258320128651184,Extreme Environment,15.229544751861008,Atmosphere Risk (Erosion),0.0,Not Habitable,2.5832012865118403,1.0,Rocky / Super-Earth
126,Kepler-1092 b,Kepler-1092,Transit,2016,2.07,4.476091045189764,58.6017925,0.2942787134443754,,521.0745291745418,0.99,1.0,5862.0,0.0250731063769541,,981.233,0.5046472085143577,12.233631906073274,Too Hot (Hot Zone),0.4249272338333463,Extreme Environment,16.448984754520065,Atmosphere Likely,0.0,Not Habitable,4.249272338333464,1.0,Rocky / Super-Earth
127,Kepler-33 f,Kepler-33,Transit,2011,4.46,21.75854291297624,41.02902,0.2535,0.0,762.8278073609506,1.291,1.82,5904.0,0.556,,1209.16,0.2452591579204156,55.981440916827886,Too Hot (Hot Zone),0.1937123352830585,Extreme Environment,24.70712941815268,Atmosphere Likely,0.0,Not Habitable,1.9371233528305856,1.0,Rocky / Super-Earth
128,Kepler-1263 b,Kepler-1263,Transit,2016,1.14,1.3098573269506897,4.55139967,0.0507142018355524,,998.392652142584,0.84,0.8,5213.0,-0.372579276340749,,664.83,0.8841163859802275,164.87755332716213,Too Hot (Hot Zone),0.2165386408580657,Extreme Environment,11.990419734506716,Atmosphere Risk (Erosion),0.0,Not Habitable,2.165386408580657,1.0,Rocky / Super-Earth
129,HATS-31 b,HATS-31,Transit,2016,18.38276,279.6904,3.37796,0.0478,0.233,1823.0,1.275,1.87,6050.0,0.61909,,773.974,0.0450241381588532,1820.682453418245,Too Hot (Hot Zone),0.024193513475408,Extreme Environment,43.632313035585774,Atmosphere Likely,0.0,Not Habitable,0.2419351347540809,0.0,Gas Giant (Jovian)
131,Kepler-1497 b,Kepler-1497,Transit,2016,1.66,2.8406822746656215,8.74199772,0.0819289496631981,,931.842319386799,0.96,0.95,5675.0,-0.0757994759943757,,,0.6210097192367136,125.1197159030045,Too Hot (Hot Zone),0.2133428318559747,Extreme Environment,14.632957177237662,Atmosphere Risk (Erosion),0.0,Not Habitable,2.133428318559747,1.0,Rocky / Super-Earth
132,HAT-P-12 b,HAT-P-12,Transit,2009,10.749,67.059,3.2130598,0.0384,0.0,963.0,0.733,0.701,4650.0,-0.678,K4,142.751,0.0539949177782284,142.34347084035403,Too Hot (Hot Zone),0.0748991530452224,Extreme Environment,27.939544400915494,Atmosphere Likely,0.0,Not Habitable,0.7489915304522246,0.0,Gas Giant (Jovian)
133,TrES-3 b,TrES-3,Transit,2007,14.975,607.03,1.30618581,0.02282,0.0,1642.1066054960115,0.928,0.829,5650.0,-0.20412,,231.337,0.1807630504712088,1200.1864514496135,Too Hot (Hot Zone),0.0466027598347862,Extreme Environment,71.21909929810535,Atmosphere Likely,0.0,Not Habitable,0.4660275983478622,0.0,Gas Giant (Jovian)
134,CoRoT-2 b,CoRoT-2,Transit,2008,16.432,1102.82,1.7429935,0.02798,0.0143,1543.4630091111133,0.96,0.906,5625.0,-0.1323636475454859,,213.283,0.248561210236274,941.7614999912636,Too Hot (Hot Zone),0.0554974980632261,Extreme Environment,91.6393328211609,Atmosphere Likely,0.0,Not Habitable,0.554974980632261,0.0,Gas Giant (Jovian)
135,WASP-5 b,WASP-5,Transit,2008,12.184,502.15,1.6284279,0.0267,0.038,1706.0,0.96,1.029,5700.0,0.0012200221821188,,309.137,0.2776283398011736,1406.687082724109,Too Hot (Hot Zone),0.0515468660340102,Extreme Environment,71.8119307383689,Atmosphere Likely,0.0,Not Habitable,0.5154686603401022,0.0,Gas Giant (Jovian)
136,TrES-5 b,TrES-5,Transit,2011,13.383546,568.9157,1.48224686,0.02459,,1480.0,0.901,0.868,5171.0,-0.3157725485914497,,360.313,0.237319995267042,799.3010692344668,Too Hot (Hot Zone),0.0606533321824718,Extreme Environment,72.93116927018009,Atmosphere Likely,0.0,Not Habitable,0.6065333218247189,0.0,Gas Giant (Jovian)
137,WASP-113 b,WASP-113,Transit,2016,15.793481,150.96925,4.54216874538,0.05885,0.0,1496.0,1.318,1.608,5890.0,0.4459231179405588,G1,435.156,0.0383225951069977,806.1765914037761,Too Hot (Hot Zone),0.0321749677516008,Extreme Environment,34.58439100555142,Atmosphere Likely,0.0,Not Habitable,0.3217496775160088,0.0,Gas Giant (Jovian)
138,WASP-114 b,WASP-114,Transit,2016,15.008851,562.24127,1.5487743,0.02851,0.012,2043.0,1.289,1.43,5940.0,0.3587077048221849,G0,523.337,0.1662954559740029,2810.044970624756,Too Hot (Hot Zone),0.0319725615463943,Extreme Environment,68.46402887537977,Atmosphere Likely,0.0,Not Habitable,0.3197256154639435,0.0,Gas Giant (Jovian)
139,Kepler-391 b,Kepler-391,Transit,2014,2.5,1100.0,7.4175,0.083,0.46,930.0,1.27,2.879,5038.0,0.66276,K2 III-IV,869.236,70.4,667.7344994412368,Too Hot (Hot Zone),0.0623906681545566,Extreme Environment,234.6395155126263,Atmosphere Likely,0.0,Not Habitable,0.6239066815455667,1.0,Rocky / Super-Earth
140,Kepler-338 b,Kepler-338,Transit,2014,2.44,6.280916824384887,13.726976,0.117,,1099.8462954980223,,1.735,5923.0,0.5216557387848465,,552.798,0.4323680192659908,242.81975427932764,Too Hot (Hot Zone),0.1467943887189841,Extreme Environment,17.94698182299983,Atmosphere Risk (Erosion),0.0,Not Habitable,1.4679438871898416,1.0,Rocky / Super-Earth
141,Kepler-520 c,Kepler-520,Transit,2016,1.07,1.149557189777488,5.21104261,0.0607230850972456,,1248.685692147012,1.1,1.09,6112.0,0.1724762281190689,,623.901,0.9383810933799775,403.4303543476076,Too Hot (Hot Zone),0.1583051192057827,Extreme Environment,11.59439834390644,Atmosphere Risk (Erosion),0.0,Not Habitable,1.583051192057827,1.0,Rocky / Super-Earth
142,Kepler-446 c,Kepler-446,Transit,2015,1.11,1.239839122856207,3.036179,0.0247722616575464,0.0,504.1575210699758,0.22,0.24,3359.0,-2.1818476512428435,M4,96.339,0.9065596808321884,10.720647872909572,Too Hot (Hot Zone),0.5375198073818416,Extreme Environment,11.822137161047287,Atmosphere Likely,0.0,Not Habitable,5.3751980738184155,1.0,Rocky / Super-Earth
146,Kepler-347 c,Kepler-347,Transit,2014,1.75,3.1670752348486326,27.320871,0.183,,687.9637970324919,,1.005,6088.0,0.0951205485303683,,1298.88,0.5909411516918731,37.1722088949521,Too Hot (Hot Zone),0.3174849311379256,Extreme Environment,15.048214766685495,Atmosphere Likely,0.0,Not Habitable,3.1748493113792557,1.0,Rocky / Super-Earth
148,TOI-2096 b,TOI-2096,Transit,2023,1.243,1.5653466386467898,3.1190633,0.025,0.15,445.0,0.231,0.235,3300.0,-2.22768,M4,48.4809,0.815074186277237,9.471962776299485,Too Hot (Hot Zone),0.601431142768774,Extreme Environment,12.552912834824776,Atmosphere Likely,0.0,Not Habitable,6.01431142768774,1.0,Rocky / Super-Earth
149,CoRoT-28 b,CoRoT-28,Transit,2015,10.704595,153.82972,5.20851,0.0603,0.047,1349.2487647954483,1.01,1.78,5150.0,0.3009587707498395,G8/9 IV,766.183,0.1254092374980314,549.951190439151,Too Hot (Hot Zone),0.0599530583030011,Extreme Environment,42.40429228784472,Atmosphere Likely,0.0,Not Habitable,0.5995305830300119,0.0,Gas Giant (Jovian)
150,K2-275 c,K2-275,Transit,2018,2.21,5.122100362546185,8.4388385,0.0881,,653.0,0.77,0.69,4841.0,-0.6296716379946434,,123.438,0.4745382919556019,30.225712364842465,Too Hot (Hot Zone),0.3134866025165959,Extreme Environment,17.029532276715553,Atmosphere Likely,0.0,Not Habitable,3.1348660251659592,1.0,Rocky / Super-Earth
151,Kepler-1050 c,Kepler-1050,Transit,2016,1.48,2.242534503073959,21.1284569,0.1539313941628708,,785.2058876224672,1.09,1.13,6010.0,0.1745446249450849,,490.488,0.6917576769496498,63.079787163596635,Too Hot (Hot Zone),0.2808076343232254,Extreme Environment,13.769352689995408,Atmosphere Risk (Erosion),0.0,Not Habitable,2.808076343232254,1.0,Rocky / Super-Earth
152,WASP-165 b,WASP-165,Transit,2018,14.12334,209.13214,3.465509,0.04823,0.0,1624.0,1.248,1.75,5599.0,0.4314078173198115,G6,602.236,0.074234970223361,1160.8424830326032,Too Hot (Hot Zone),0.0360861025742529,Extreme Environment,43.044384150124536,Atmosphere Likely,0.0,Not Habitable,0.3608610257425294,0.0,Gas Giant (Jovian)
153,Kepler-1078 b,Kepler-1078,Transit,2016,1.9,3.751737273039491,3.00725242,0.0399419309756787,,1298.764779279739,0.94,0.92,5612.0,-0.1230638459163128,,2481.71,0.546980211844218,472.1478761320145,Too Hot (Hot Zone),0.1250547606184691,Extreme Environment,15.718613070961682,Atmosphere Risk (Erosion),0.0,Not Habitable,1.250547606184692,1.0,Rocky / Super-Earth
155,HD 97658 b,HD 97658,Radial Velocity,2010,2.12,8.3,9.4897116,0.083096264604743,0.05,751.0,0.85,0.728,5212.0,-0.45469,K1 V,21.5618,0.8711050061460132,50.833146986748275,Too Hot (Hot Zone),0.2990414546220897,Extreme Environment,22.133287775110347,Atmosphere Likely,0.0,Not Habitable,2.990414546220897,1.0,Rocky / Super-Earth
157,Kepler-1740 b,Kepler-1740,Transit,2021,3.32321414,11.86889133743922,8.172400475,0.0778652187621848,,937.867830108734,0.943,0.905,5705.0,-0.1087903966053722,,1061.77,0.3233963936306384,128.3874541771224,Too Hot (Hot Zone),0.1642012830165627,Extreme Environment,21.139792900089343,Atmosphere Likely,0.0,Not Habitable,1.6420128301656276,1.0,Rocky / Super-Earth
159,KELT-2 A b,KELT-2 A,Transit,2012,15.13215,540.311,4.11379,0.0580240674502291,0.0,1759.56720655893,1.54,1.93,6327.0,0.7287958058194302,,134.058,0.1559343866252097,1590.6677176239334,Too Hot (Hot Zone),0.0398370779811885,Extreme Environment,66.84153284451342,Atmosphere Likely,0.0,Not Habitable,0.3983707798118849,0.0,Gas Giant (Jovian)
161,Kepler-6 b,Kepler-6,Transit,2009,14.616536,212.31044,3.2346996,0.04852,,1460.0,1.209,1.391,5647.0,0.2468152608988969,,587.039,0.067988892792437,749.8487580650572,Too Hot (Hot Zone),0.0411548925571904,Extreme Environment,42.63225058014966,Atmosphere Likely,0.0,Not Habitable,0.4115489255719043,0.0,Gas Giant (Jovian)
162,KOI-94 e,KOI-94,Transit,2013,6.56,35.0,54.32031,0.3046,0.019,584.0,1.277,1.52,6182.0,0.479,,477.052,0.1239813971793793,32.47433017852031,Too Hot (Hot Zone),0.209505528310598,Extreme Environment,25.837882414836685,Atmosphere Likely,0.0,Not Habitable,2.0950552831059808,1.0,Rocky / Super-Earth
163,KOI-3503 c,KOI-3503,Transit,2021,1.21,10.36,31.828,0.1867705993611227,,686.0,0.858,1.255,6001.0,0.2630718086657873,,887.064,5.847949915357134,52.535731504020795,Too Hot (Hot Zone),0.2381102475118007,Extreme Environment,32.73120600808655,Atmosphere Likely,0.0,Not Habitable,2.381102475118007,1.0,Rocky / Super-Earth
165,WASP-99 b,WASP-99,Transit,2014,11.43318,772.3269,5.75251,0.0669534913434574,0.0,1467.7222586209564,1.21,1.64,6150.0,0.5380780091643499,,158.66,0.5167732663696859,770.0723890157974,Too Hot (Hot Zone),0.0775364218364953,Extreme Environment,91.93732751314676,Atmosphere Likely,0.0,Not Habitable,0.7753642183649538,0.0,Gas Giant (Jovian)
166,Kepler-1658 b,Kepler-1658,Transit,2019,11.99363,1868.8404,3.849372784,0.0544,0.0628,2185.088627984765,1.447,2.891,6216.0,1.0490300564800346,,788.238,1.0832289877262136,3782.9644239314503,Too Hot (Hot Zone),0.0459442764775117,Extreme Environment,139.63220574755675,Atmosphere Likely,0.0,Not Habitable,0.4594427647751176,0.0,Gas Giant (Jovian)
167,NGTS-6 b,NGTS-6,Transit,2019,14.863134,425.57437,0.882059,0.01677,0.0,1283.9,0.767,0.754,4730.0,-0.59176,,308.262,0.1296117233693175,910.2776398043752,Too Hot (Hot Zone),0.0616817024289063,Extreme Environment,59.8559531367809,Atmosphere Likely,0.0,Not Habitable,0.6168170242890638,0.0,Gas Giant (Jovian)
168,WASP-45 b,WASP-45,Transit,2011,10.603714,306.38812,3.126089,0.03963,,1153.0,0.85,0.855,5150.0,-0.33555,,211.196,0.2569791599516134,294.0369135075904,Too Hot (Hot Zone),0.0945504683961981,Extreme Environment,60.12869428689557,Atmosphere Likely,0.0,Not Habitable,0.9455046839619818,0.0,Gas Giant (Jovian)
