Unnamed: 0,pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,st_mass,st_rad,st_teff,st_lum,st_spectype,sy_dist,pl_density,insolation,habitable_type,ESI,Bio_Class,v_esc,Atmosphere_Class,Adams_Score,Adams_Category,AstroBiom_Score
4248,TOI-4406 b,TOI-4406,Transit,2023,11.2089807,95.3485221,30.08364,0.201,0.15,904.0,1.19,1.29,6219.0,0.36173,,261.834,0.06770419858847365,56.929567593918605,Too Hot (Hot Zone),0.0877764515286849,Extreme Environment,32.62486605009593,Atmosphere Likely,0.0,Not Habitable,0.8777645152868491
4249,Kepler-861 b,Kepler-861,Transit,2016,2.28,5.4619256597318735,3.949631375,0.045770133290231156,,1004.6689320267055,0.82,0.78,5047.0,-0.4507877257170083,,850.327,0.46083053049149025,169.062746478257,Too Hot (Hot Zone),0.17173371164374865,Extreme Environment,17.31331712122335,Atmosphere Risk (Erosion),0.0,Not Habitable,1.7173371164374864
4250,Kepler-770 b,Kepler-770,Transit,2016,2.3,5.5610825538851305,18.92540274,0.13614840408140225,,701.7040535823496,0.94,0.92,5598.0,-0.12740291882102775,,930.457,0.4570627561342263,40.2320323000951,Too Hot (Hot Zone),0.281325276727157,Extreme Environment,17.393643642117397,Atmosphere Likely,0.0,Not Habitable,2.81325276727157
4251,WASP-147 b,WASP-147,Transit,2018,12.498035,87.40325,4.60273,0.0549,0.0,1404.0,1.044,1.429,5702.0,0.2870631594429926,G4,436.098,0.04477157495575907,642.5670778317632,Too Hot (Hot Zone),0.039034268364866107,Extreme Environment,29.581332810277342,Atmosphere Risk (Erosion),0.0,Not Habitable,0.3903426836486611
4252,Kepler-1566 b,Kepler-1566,Transit,2016,0.79,0.6153352688883268,0.539915238,0.012243812457918828,,2060.6664414170814,0.84,0.81,5254.0,-0.348179838475207,,466.586,1.2480458318476362,2992.1738561200896,Too Hot (Hot Zone),0.0685884650417943,Extreme Environment,9.872273383851105,Atmosphere Risk (Erosion),0.0,Not Habitable,0.685884650417943
4253,WASP-197 b,WASP-197,Transit,2025,14.44837612,403.32424848,5.167228,0.065,0.0,1665.0,1.36,2.112,6050.0,0.7292991763007122,,483.675,0.13372026151050703,1269.031677352889,Too Hot (Hot Zone),0.0418078857816007,Extreme Environment,59.10067788707154,Atmosphere Likely,0.0,Not Habitable,0.41807885781600695
4254,Kepler-1282 b,Kepler-1282,Transit,2016,1.55,2.4665123720604507,2.131946513,0.031529711424367016,,1410.0901718797581,0.92,0.89,5504.0,-0.18561643583306747,,1103.29,0.6623510112612401,656.0600193034088,Too Hot (Hot Zone),0.11788076405164218,Extreme Environment,14.110766813662348,Atmosphere Risk (Erosion),0.0,Not Habitable,1.1788076405164218
4256,TOI-836 b,TOI-836,Transit,2023,1.704,4.53,3.81673,0.0422,0.053,871.0,0.678,0.665,4552.0,-0.7686578458784443,K V,27.5024,0.9155655238934324,95.65710920762221,Too Hot (Hot Zone),0.2531176237109034,Extreme Environment,18.238500137169204,Atmosphere Risk (Erosion),0.0,Not Habitable,2.531176237109034
4259,Kepler-366 c,Kepler-366,Transit,2014,1.79,3.3180065866620194,12.51616,0.11,,924.1435008174811,,1.048,6209.0,0.1656990546466362,,1856.28,0.5785196980792275,121.0357552079137,Too Hot (Hot Zone),0.21056743844571185,Extreme Environment,15.229544751861008,Atmosphere Risk (Erosion),0.0,Not Habitable,2.1056743844571186
4260,CoRoT-25 b,CoRoT-25,Transit,2013,12.11,85.81,4.86069,0.0578,0.0,1330.0,1.09,1.19,6040.0,0.22813152723687638,F9,1103.48,0.0483176131707667,506.146048209036,Too Hot (Hot Zone),0.04377835987341101,Extreme Environment,29.776366027496845,Atmosphere Likely,0.0,Not Habitable,0.4377835987341101
4261,Kepler-1570 b,Kepler-1570,Transit,2016,1.07,1.1495571897774879,26.548955,0.16939506231725968,,613.438554720444,0.92,0.89,5550.0,-0.17115820425218212,,918.995,0.9383810933799775,23.49850873049016,Too Hot (Hot Zone),0.4269351850138788,Extreme Environment,11.594398343906441,Atmosphere Risk (Erosion),0.0,Not Habitable,4.269351850138788
4267,Kepler-1439 b,Kepler-1439,Transit,2016,1.46,2.1805541845348473,8.07392849,0.06080170060796545,,458.8282566154603,0.46,0.43,3578.0,-1.565611893948123,,225.393,0.7006615985081782,7.354559281586909,Too Hot (Hot Zone),0.5535092468708218,Extreme Environment,13.670419082081095,Atmosphere Likely,0.0,Not Habitable,5.535092468708218
4268,TOI-2449 b,TOI-2449,Transit,2025,11.24,222.0,106.14468,0.45,0.098,400.0,1.079,1.065,6021.0,0.12626357434539243,G,156.786,0.15633421625640587,6.604478744306951,Too Hot (Hot Zone),0.31944943361471284,Extreme Environment,49.71279104611112,Atmosphere Likely,0.0,Not Habitable,3.1944943361471285
4269,Kepler-135 c,Kepler-135,Transit,2014,1.16,1.3576363510490428,11.448708,0.103,,1033.2067331309597,,1.275,6090.0,0.3023793900387369,,621.855,0.8697801461782484,189.10583983333612,Too Hot (Hot Zone),0.20504433763054422,Extreme Environment,12.101453860099927,Atmosphere Risk (Erosion),0.0,Not Habitable,2.0504433763054424
4270,HAT-P-55 b,HAT-P-55,Transit,2015,14.84069045,189.42573057,3.5852313,0.04628,,1367.0,1.028,1.105,5804.0,0.09656,,511.388,0.05795309721887655,583.1406269629542,Too Hot (Hot Zone),0.043065733086158714,Extreme Environment,39.96384327562843,Atmosphere Likely,0.0,Not Habitable,0.43065733086158714
4271,Kepler-1062 b,Kepler-1062,Transit,2016,1.76,3.2044691558136433,9.30412078,0.07865816869886567,,661.2795056270271,0.75,0.7,4597.0,-0.7070160550029606,,397.455,0.5877844496570739,31.731915045658752,Too Hot (Hot Zone),0.33365317228294267,Extreme Environment,15.09372833056895,Atmosphere Likely,0.0,Not Habitable,3.3365317228294264
4272,HATS-59 b,HATS-59,Transit,2018,12.621334,256.17098,5.416081,0.06112,0.129,1128.0,1.038,1.036,5670.0,-0.00436,,642.884,0.1274131200395473,265.01674091162454,Too Hot (Hot Zone),0.07669250332077826,Extreme Environment,50.39496524241753,Atmosphere Likely,0.0,Not Habitable,0.7669250332077826
4275,Kepler-770 d,Kepler-770,Transit,2016,1.4,1.999971253966092,4.15244722,0.049528124436518384,,1163.4140968619442,0.94,0.92,5598.0,-0.12740291882102775,,930.457,0.7288524978010541,304.01381333009044,Too Hot (Hot Zone),0.162923851804572,Extreme Environment,13.369731141292597,Atmosphere Risk (Erosion),0.0,Not Habitable,1.62923851804572
4277,Kepler-1802 b,Kepler-1802,Transit,2021,1.671,2.8795955037681322,15.45020008,0.10511002865104138,,503.9167432252593,0.649,0.637,4245.0,-0.9273205070421259,,636.694,0.6171662054335751,10.70018247636085,Too Hot (Hot Zone),0.4754715425081555,Extreme Environment,14.684269058275586,Atmosphere Likely,0.0,Not Habitable,4.754715425081555
4278,Kepler-1106 b,Kepler-1106,Transit,2016,1.65,2.8055429718663434,1.252752174,0.023548194805463843,,2074.732456105338,1.11,1.17,6104.0,0.23171967324690698,,1090.7,0.6245469509121726,3074.711933466605,Too Hot (Hot Zone),0.06250356911856152,Extreme Environment,14.586171159414418,Atmosphere Risk (Erosion),0.0,Not Habitable,0.6250356911856152
4279,Kepler-158 b,Kepler-158,Transit,2014,2.12,4.701667075255753,16.709184,0.111,,528.5525274746495,,0.624,4623.0,-0.7970453969155376,,315.177,0.49345129234785184,12.951159307616388,Too Hot (Hot Zone),0.4142202738806982,Extreme Environment,16.65838217036623,Atmosphere Likely,0.0,Not Habitable,4.142202738806982
4283,Kepler-1205 b,Kepler-1205,Transit,2016,1.41,2.0295108248678835,1.078390352,0.019418556429421384,,1627.55959278592,0.84,0.81,5226.0,-0.35746249071018577,,698.485,0.7239924447155196,1164.403833119357,Too Hot (Hot Zone),0.0970293745198102,Extreme Environment,13.420260460338032,Atmosphere Risk (Erosion),0.0,Not Habitable,0.970293745198102
4284,Kepler-53 c,Kepler-53,Transit,2012,3.17,36.0,38.5583038,0.22186756790730197,,565.7582743634914,0.98,0.89,5858.0,-0.07733266736056751,,1366.07,1.1301203989463133,17.001204339938152,Too Hot (Hot Zone),0.40898676768232745,Extreme Environment,37.69610116314694,Atmosphere Likely,0.0,Not Habitable,4.089867676823275
4285,Kepler-187 b,Kepler-187,Transit,2014,1.41,2.0295108248678835,4.938864,0.059,,1374.935707711021,,1.287,6105.0,0.3147896168996658,,1143.0,0.7239924447155196,593.0421937223825,Too Hot (Hot Zone),0.1262248373007034,Extreme Environment,13.420260460338032,Atmosphere Risk (Erosion),0.0,Not Habitable,1.2622483730070342
4286,TOI-871 b,TOI-871,Transit,2024,1.664,2.854801019812391,14.362565,0.1054,,621.0,0.758,0.719,4929.0,-0.56004,,68.0473,0.6196063748396557,24.790128517203105,Too Hot (Hot Zone),0.3684120625185752,Extreme Environment,14.651634480445844,Atmosphere Likely,0.0,Not Habitable,3.684120625185752
4287,Kepler-1368 b,Kepler-1368,Transit,2016,1.65,2.8055429718663434,0.675649486,0.015412818940290176,,2383.953264099816,1.07,1.08,5906.0,0.1049111314574253,,1635.82,0.6245469509121726,5359.780177541781,Too Hot (Hot Zone),0.04972264238469854,Extreme Environment,14.586171159414418,Atmosphere Risk (Erosion),0.0,Not Habitable,0.4972264238469854
4288,Kepler-216 c,Kepler-216,Transit,2014,3.04,9.879150060176217,17.406669,0.136,,894.0007289293035,,1.26,6091.0,0.29238533820809826,,1187.47,0.3516404534422232,106.00040423686856,Too Hot (Hot Zone),0.18201290507442605,Extreme Environment,20.164980868378088,Atmosphere Likely,0.0,Not Habitable,1.8201290507442605
4290,Kepler-296 c,Kepler-296,Transit,2014,2.0,4.169863043364486,5.8416366,0.0521,0.33,547.4025475849627,0.498,0.48,3740.0,-1.3931412664796177,,,0.5212328804205607,14.899897709815853,Too Hot (Hot Zone),0.4051923228183264,Extreme Environment,16.15179198111464,Atmosphere Likely,0.0,Not Habitable,4.051923228183264
4291,K2-291 b,K2-291,Transit,2019,1.589,6.49,2.225177,0.03261,0.0,1397.5809723304862,0.934,0.899,5520.0,-0.16622,,90.0562,1.6176069537023736,641.3253434259224,Too Hot (Hot Zone),0.11739427509936792,Extreme Environment,22.60659816745646,Atmosphere Risk (Erosion),0.0,Not Habitable,1.1739427509936793
4292,K2-146 c,K2-146,Transit,2019,2.19,7.49,4.00498,0.03414151190608983,0.075,507.46690361405365,0.331,0.33,3385.0,-1.8918475781922852,,79.3002,0.7130984183400917,11.004920846860944,Too Hot (Hot Zone),0.4702323172389152,Extreme Environment,20.68681670548644,Atmosphere Likely,0.0,Not Habitable,4.702323172389152
4294,Kepler-1508 b,Kepler-1508,Transit,2016,1.33,1.7994276120056862,20.7056504,0.15415846787230178,,835.351702848313,1.14,1.22,6158.0,0.28336824958550094,,1260.28,0.7648556118116334,80.80411514843033,Too Hot (Hot Zone),0.26648679855907415,Extreme Environment,13.011165009955908,Atmosphere Risk (Erosion),0.0,Not Habitable,2.6648679855907416
4295,Kepler-1784 b,Kepler-1784,Transit,2021,2.79936489,8.335709927927795,13.59049988,0.10708731038290711,,791.411698161722,0.887,0.974,5442.0,-0.12695808650052604,,883.045,0.3799829056271316,65.09773704030438,Too Hot (Hot Zone),0.2224863173914988,Extreme Environment,19.302624220062896,Atmosphere Likely,0.0,Not Habitable,2.224863173914988
4296,Kepler-123 c,Kepler-123,Transit,2014,1.48,2.242534503073959,26.695074,0.181,,775.9141618702268,,1.264,6089.0,0.29456789407811007,,1021.66,0.6917576769496498,60.14655319043004,Too Hot (Hot Zone),0.285386299540097,Extreme Environment,13.769352689995408,Atmosphere Risk (Erosion),0.0,Not Habitable,2.85386299540097
4297,HATS-15 b,HATS-15,Transit,2016,12.385945,689.6911,1.74748753,0.02712,0.126,1505.0,0.871,0.922,5311.0,-0.20412,G9 V,1139.55,0.36296703198008395,849.7685027103809,Too Hot (Hot Zone),0.06734092543171097,Extreme Environment,83.47137206015195,Atmosphere Likely,0.0,Not Habitable,0.6734092543171097
4299,Kepler-963 b,Kepler-963,Transit,2016,2.66,7.50336669851212,9.97683705,0.08789190960531235,,828.4967472482919,0.91,0.87,5461.0,-0.21898293865330198,,771.494,0.39866789365040795,78.18424750316406,Too Hot (Hot Zone),0.21303570849433814,Extreme Environment,18.787201025636087,Atmosphere Likely,0.0,Not Habitable,2.1303570849433813
4300,Kepler-1771 b,Kepler-1771,Transit,2021,4.05537256,17.88724114836869,88.64399719,0.3812729069242957,,427.2500037675944,0.941,0.934,5661.0,-0.0948437780341505,,565.752,0.268195253356521,5.5294804989326245,Too Hot (Hot Zone),0.4123715067908188,Extreme Environment,23.49260176848039,Atmosphere Likely,0.0,Not Habitable,4.123715067908188
4301,TOI-2046 b,TOI-2046,Transit,2022,16.14093221,731.0053361,1.4971842,0.026677767806127236,,2029.6979514177222,1.13,1.21,6250.0,0.3019806599764883,F8 V,289.668,0.17383399318907314,2816.317951391729,Too Hot (Hot Zone),0.032331929200243865,Extreme Environment,75.27846967762302,Atmosphere Likely,0.0,Not Habitable,0.32331929200243864
4302,HD 35843 c,HD 35843,Transit,2025,2.54,11.32,46.9622,0.25,0.153,479.0,0.94,0.897,5666.0,-0.12494,,69.6026,0.6907887831523694,11.999965091248034,Too Hot (Hot Zone),0.4900798326569594,Extreme Environment,23.61463134730863,Atmosphere Likely,0.0,Not Habitable,4.9007983265695945
4305,Kepler-1283 b,Kepler-1283,Transit,2016,1.91,3.792527482071721,12.9460978,0.11337529646092173,,988.7038051965371,1.16,1.25,6175.0,0.3092577237102135,,2921.99,0.5442878437433359,158.5699365191799,Too Hot (Hot Zone),0.18704553015059774,Extreme Environment,15.762405636490243,Atmosphere Risk (Erosion),0.0,Not Habitable,1.8704553015059775
4307,Kepler-1547 b,Kepler-1547,Transit,2016,0.9,0.8048956299097988,0.692979676,0.015915716314314467,,2523.608953904234,1.12,1.18,6078.0,0.23169664755523428,,674.695,1.104109231700684,6730.452574962845,Too Hot (Hot Zone),0.05093401852891097,Extreme Environment,10.578481843707742,Atmosphere Risk (Erosion),0.0,Not Habitable,0.5093401852891097
4308,Kepler-462 c,Kepler-462,Transit,2020,4.0,6.0,207.62,0.8009123973493801,0.11,506.3514250051993,1.59,1.57,7500.0,0.8449342083525552,,596.625,0.09375,10.908478399695786,Too Hot (Hot Zone),0.24636365852735592,Extreme Environment,13.699996131386314,Atmosphere Likely,0.0,Not Habitable,2.463636585273559
4309,Kepler-1221 b,Kepler-1221,Transit,2016,1.88,3.670837583059686,12.00096042,0.09793176988281373,,724.7371516629274,0.87,0.82,5194.0,-0.3574746640921438,,913.65,0.5524482748071969,45.780246744040014,Too Hot (Hot Zone),0.28933097859587364,Extreme Environment,15.630701704159945,Atmosphere Likely,0.0,Not Habitable,2.8933097859587367
4310,Kepler-284 b,Kepler-284,Transit,2014,2.24,5.266364538890742,12.699149,0.104,,757.4932172304781,,0.814,5615.0,-0.2284622978644038,,1031.95,0.46856178207092647,54.63500957670111,Too Hot (Hot Zone),0.2564817598481793,Extreme Environment,17.151664174339874,Atmosphere Likely,0.0,Not Habitable,2.5648175984817927
4311,Kepler-777 b,Kepler-777,Transit,2016,1.47,2.2114326106562165,5.72812599,0.052250552763738564,,638.2425663284766,0.58,0.56,4043.0,-1.1239191306856147,,443.106,0.6961802608248757,27.535888271503186,Too Hot (Hot Zone),0.37007309661678545,Extreme Environment,13.719964966308718,Atmosphere Risk (Erosion),0.0,Not Habitable,3.7007309661678542
4312,Kepler-213 c,Kepler-213,Transit,2014,2.34,5.762151414898082,4.822962,0.057,,1257.621520576801,,1.195,5696.0,0.12990558305080027,,634.939,0.4497147106462425,415.10299963371074,Too Hot (Hot Zone),0.12200996617296779,Extreme Environment,17.553317948988518,Atmosphere Risk (Erosion),0.0,Not Habitable,1.220099661729678
4314,Kepler-1921 b,Kepler-1921,Transit,2021,2.89459458,8.930396752930246,20.03479958,0.1555543958131814,,1058.1780066211122,1.251,2.0,6120.0,0.7019555298774943,,928.989,0.36822012415337046,208.06113015521294,Too Hot (Hot Zone),0.14565088909211937,Extreme Environment,19.647908167651767,Atmosphere Risk (Erosion),0.0,Not Habitable,1.4565088909211936
4316,Kepler-85 c,Kepler-85,Transit,2012,1.978,2.15,12.51,0.10287125752546247,0.027,774.2185244962513,0.928,0.875,5505.2,-0.20000163917218958,,765.025,0.277817499506485,59.62251111717585,Too Hot (Hot Zone),0.22068819288342964,Extreme Environment,11.66221117821219,Atmosphere Risk (Erosion),0.0,Not Habitable,2.2068819288342962
4320,K2-261 b,K2-261,Transit,2018,9.26982704,68.96876432,11.6334681,0.1086,0.274,1036.0,1.107,1.663,5490.0,0.35392,,213.283,0.08658398138231886,191.54038211953673,Too Hot (Hot Zone),0.08094630960031109,Extreme Environment,30.51161684495878,Atmosphere Likely,0.0,Not Habitable,0.8094630960031108
4321,TOI-2407 b,TOI-2407,Transit,2025,4.26,19.796288490987685,2.702969,0.033,0.08,705.0,0.548,0.567,3530.0,-1.34872,,92.4366,0.25606780388021777,41.13884744545716,Too Hot (Hot Zone),0.219432658663948,Extreme Environment,24.11359167273619,Atmosphere Likely,0.0,Not Habitable,2.1943265866394803
4322,Kepler-1997 b,Kepler-1997,Transit,2023,2.28,5.4619256597318735,26.7575866,0.1815,0.0,660.0,1.111,1.052,6215.0,0.17068586151338233,,1502.34,0.46083053049149025,44.97100599363305,Too Hot (Hot Zone),0.3057443551472207,Extreme Environment,17.31331712122335,Atmosphere Likely,0.0,Not Habitable,3.057443551472207
4323,Kepler-973 b,Kepler-973,Transit,2016,1.96,3.9998850166907034,49.6077331,0.25126900606741437,,442.8932081779332,0.86,0.78,5213.0,-0.39457004494367554,,328.52,0.5312259635508355,6.3848707672925595,Too Hot (Hot Zone),0.523183563930715,Extreme Environment,15.979770319189077,Atmosphere Likely,0.0,Not Habitable,5.23183563930715
4324,Kepler-297 d,Kepler-297,Transit,2023,32.6,1309.8701826194545,150.0189511,0.523,0.0,325.0,0.846,0.897,5618.0,-0.14319832448229136,,692.14,0.03780728193714197,2.629046683020731,Too Hot (Hot Zone),0.20473317565006177,Complex Life Possible,70.90553578314898,Atmosphere Likely,1.5,Marginal (Slow Rotator),3.5473317565006175
4325,Kepler-799 c,Kepler-799,Transit,2021,2.78068551,8.221534054494962,15.19419956,0.12128617206757464,,976.5446288035175,1.031,1.593,5588.0,0.3463469913381277,,,0.38238182235476065,150.91222160426724,Too Hot (Hot Zone),0.16616758005427082,Extreme Environment,19.234252283188827,Atmosphere Risk (Erosion),0.0,Not Habitable,1.6616758005427081
4326,Kepler-1317 b,Kepler-1317,Transit,2016,1.56,2.4994052205747948,0.568874427,0.012627290013236071,,1961.97235200849,0.83,0.79,5144.0,-0.4066521277871671,,728.303,0.658359152573057,2458.8246708742763,Too Hot (Hot Zone),0.06970010960378618,Extreme Environment,14.158943609985146,Atmosphere Risk (Erosion),0.0,Not Habitable,0.6970010960378619
4327,Kepler-1010 b,Kepler-1010,Transit,2016,2.32,5.6611576465676166,34.2685705,0.19635260146979674,,517.6419352927385,0.86,0.82,5253.0,-0.33785284205284494,,579.273,0.4533580109251047,11.914445602142413,Too Hot (Hot Zone),0.4112061230704617,Extreme Environment,17.47364253686669,Atmosphere Likely,0.0,Not Habitable,4.112061230704617
4329,Kepler-1152 b,Kepler-1152,Transit,2016,0.87,0.7506019017031966,1.646801908,0.02236085065852261,,930.595343511492,0.55,0.53,3964.0,-1.2060238275781836,,215.233,1.1398610206835758,124.45132655977228,Too Hot (Hot Zone),0.23893040568989266,Extreme Environment,10.390106971850265,Atmosphere Risk (Erosion),0.0,Not Habitable,2.3893040568989266
4330,Kepler-236 b,Kepler-236,Transit,2014,1.57,2.5325223335609333,8.295611,0.065,,506.5159579270323,,0.51,3750.0,-1.3358447269259643,,288.763,0.6544166294936147,10.922663637261552,Too Hot (Hot Zone),0.48217949978897723,Extreme Environment,14.206975475476828,Atmosphere Likely,0.0,Not Habitable,4.821794997889772
4331,Kepler-976 b,Kepler-976,Transit,2016,3.96,17.031468004550188,105.9564148,0.41834164939483276,,355.36502664167443,0.87,0.83,5232.0,-0.3342830240157213,,1012.41,0.2742625598615444,2.6463956088695553,Too Hot (Hot Zone),0.5071622128196793,Complex Life Possible,23.198145260088165,Atmosphere Likely,1.5,Marginal (Slow Rotator),6.571622128196793
4333,Kepler-148 b,Kepler-148,Transit,2014,1.8,3.3563045409264483,1.729366,0.028,,1401.5049015666127,,0.851,5272.0,-0.29934942351972305,,791.163,0.5754980351382798,640.2277788071783,Too Hot (Hot Zone),0.11333382206764943,Extreme Environment,15.274578778434252,Atmosphere Risk (Erosion),0.0,Not Habitable,1.1333382206764944
4334,Kepler-916 b,Kepler-916,Transit,2016,1.76,3.2044691558136433,32.2968798,0.1880124189120797,,525.2626523615611,0.85,0.81,5248.0,-0.3501648068049977,,830.712,0.5877844496570739,12.631709206979197,Too Hot (Hot Zone),0.4448554875425887,Extreme Environment,15.09372833056895,Atmosphere Likely,0.0,Not Habitable,4.448554875425887
4335,Kepler-288 b,Kepler-288,Transit,2014,1.67,2.8760466795391113,6.097326,0.065,,1169.1335215064264,,1.091,5918.0,0.11723919444242817,,1194.15,0.6175135861603435,310.03625418056697,Too Hot (Hot Zone),0.15298344892768964,Extreme Environment,14.679610914989135,Atmosphere Risk (Erosion),0.0,Not Habitable,1.5298344892768965
4337,Kepler-267 d,Kepler-267,Transit,2014,2.27,5.412691386935114,28.464515,0.154,,389.7851086129668,,0.555,4258.0,-1.0417015553781452,,264.993,0.4627385637030286,3.830513550034086,Too Hot (Hot Zone),0.5715846867765724,Microbial Life Only,17.27302968159813,Atmosphere Likely,0.0,Not Habitable,5.715846867765723
4338,Kepler-402 e,Kepler-402,Transit,2014,1.46,2.1805541845348473,11.242861,0.102,,1033.7706521189634,,1.264,6090.0,0.2948531683915214,,625.339,0.7006615985081782,189.5190299833244,Too Hot (Hot Zone),0.19141021210352321,Extreme Environment,13.670419082081095,Atmosphere Risk (Erosion),0.0,Not Habitable,1.9141021210352323
4340,WASP-31 b,WASP-31,Transit,2010,17.363,151.916,3.4059096,0.04659,0.0,1575.3159240164287,1.163,1.252,6302.0,0.3460121030680325,,383.829,0.02902212584945834,1021.9430210649894,Too Hot (Hot Zone),0.026505865256313207,Extreme Environment,33.087518013511065,Atmosphere Risk (Erosion),0.0,Not Habitable,0.26505865256313205
4341,Kepler-822 b,Kepler-822,Transit,2016,1.77,3.2420889703022504,3.222969273,0.04353908007681229,,1423.6849805119043,1.06,1.08,5928.0,0.11137014082627375,,860.391,0.5846623523848773,681.7288030898318,Too Hot (Hot Zone),0.1112401188012037,Extreme Environment,15.139120513885059,Atmosphere Risk (Erosion),0.0,Not Habitable,1.112401188012037
4342,Kepler-621 b,Kepler-621,Transit,2016,2.3,5.5610825538851305,2.628113746,0.03340515215611106,,983.593593340372,0.72,0.68,4521.0,-0.761154296483063,,,0.4570627561342263,155.31692904887478,Too Hot (Hot Zone),0.17650654256377407,Extreme Environment,17.393643642117397,Atmosphere Risk (Erosion),0.0,Not Habitable,1.7650654256377407
4343,Kepler-1222 b,Kepler-1222,Transit,2016,0.79,0.6153352688883268,1.916944254,0.028495258511004797,,1338.568332398602,0.84,0.8,5239.0,-0.36393658225704045,,415.218,1.2480458318476362,532.7435681945884,Too Hot (Hot Zone),0.13583518513603723,Extreme Environment,9.872273383851105,Atmosphere Risk (Erosion),0.0,Not Habitable,1.3583518513603723
4344,WASP-172 b,WASP-172,Transit,2018,17.59813,149.3801,5.477433,0.0694,0.0,1740.0,1.49,1.91,6900.0,0.8703529474117637,F1 V,538.11,0.027408999384207038,1540.4017612200582,Too Hot (Hot Zone),0.02214437529471701,Extreme Environment,32.59026764750114,Atmosphere Risk (Erosion),0.0,Not Habitable,0.22144375294717009
4345,Kepler-352 c,Kepler-352,Transit,2014,1.24,1.5575739367961006,16.332995,0.118,,646.5801614715613,,0.781,5212.0,-0.3937904541159236,,252.733,0.8169276883098612,29.003174213142955,Too Hot (Hot Zone),0.38303344144637347,Extreme Environment,12.536846491173053,Atmosphere Risk (Erosion),0.0,Not Habitable,3.8303344144637346
4347,EPIC 212587672 b,EPIC 212587672,Transit,2019,1.26,1.609768122262528,15.28078,0.12011076431216591,,756.0,0.99,0.98,6004.0,0.04910473563720835,,320.07,0.8047327713702463,77.61414443884657,Too Hot (Hot Zone),0.31029910178783865,Extreme Environment,12.643613278510433,Atmosphere Risk (Erosion),0.0,Not Habitable,3.1029910178783866
4348,Kepler-121 b,Kepler-121,Transit,2014,2.34,5.762151414898082,3.177422,0.039,,1085.766560038558,,0.701,5311.0,-0.45496890842284654,,510.523,0.4497147106462425,230.6226071857813,Too Hot (Hot Zone),0.15191795559559235,Extreme Environment,17.553317948988518,Atmosphere Risk (Erosion),0.0,Not Habitable,1.5191795559559234
4349,Kepler-281 b,Kepler-281,Transit,2014,2.82,8.46278218472476,14.646008,0.117,,764.9694931798908,,0.899,5723.0,-0.10909578293269892,,1745.45,0.37736866736179386,56.8240905311544,Too Hot (Hot Zone),0.2323354009594428,Extreme Environment,19.377905890198257,Atmosphere Likely,0.0,Not Habitable,2.323354009594428
4350,Kepler-1981 b,Kepler-1981,Transit,2023,9.23,97.34541571363822,453.54212,1.3292,0.0,390.0,1.519,3.006,5874.0,0.984603571216192,,659.395,0.12379707997965467,5.462895664147716,Too Hot (Hot Zone),0.3157233057638535,Microbial Life Only,36.32718256804117,Atmosphere Likely,0.0,Not Habitable,3.157233057638535
4352,Kepler-295 b,Kepler-295,Transit,2014,1.22,1.5062645365247012,12.645164,0.099,,813.7193594028132,,0.898,5603.0,-0.1468749868278303,,1699.19,0.8295102544511992,72.75362278121248,Too Hot (Hot Zone),0.28338060649076274,Extreme Environment,12.429267223525864,Atmosphere Risk (Erosion),0.0,Not Habitable,2.8338060649076273
4353,Kepler-289 c,Kepler-289,Transit,2014,11.23,157.18,125.8723,0.5043142200296389,,406.7332438590656,1.08,1.0,5990.0,0.061,,704.438,0.11098339751285922,4.524781081244692,Too Hot (Hot Zone),0.2816626226411393,Extreme Environment,41.84885490792054,Atmosphere Likely,0.0,Not Habitable,2.816626226411393
4355,Kepler-1883 b,Kepler-1883,Transit,2021,3.25107395,11.344237424522891,103.427002,0.44324013937778806,,455.0044039848875,1.086,1.024,6208.0,0.14529659624743932,,1377.61,0.33013742737002855,7.112436969684275,Too Hot (Hot Zone),0.4203730495437192,Extreme Environment,20.895320868004227,Atmosphere Likely,0.0,Not Habitable,4.203730495437192
4356,Kepler-1812 b,Kepler-1812,Transit,2021,2.3249424,5.686029747645109,7.165219784,0.07647067150902362,,1130.6817553509793,1.162,1.103,6174.0,0.20030737543197488,,1409.19,0.4524520226905904,271.2174121062219,Too Hot (Hot Zone),0.14343057076443616,Extreme Environment,17.493361858638107,Atmosphere Risk (Erosion),0.0,Not Habitable,1.4343057076443615
4357,Kepler-790 b,Kepler-790,Transit,2016,2.18,4.979897189825252,13.73469807,0.10590399830443342,,690.2290690508376,0.84,0.8,5208.0,-0.3742462738082833,,703.168,0.48067429279819707,37.66422300824662,Too Hot (Hot Zone),0.29308788455364904,Extreme Environment,16.906618645766937,Atmosphere Likely,0.0,Not Habitable,2.9308788455364905
4358,TOI-125 c,TOI-125,Transit,2019,2.759,6.63,9.15059,0.0814,0.066,827.8,0.859,0.848,5320.0,-0.28483,K0 V,111.059,0.31568825678156365,78.32874896479576,Too Hot (Hot Zone),0.19956243156021103,Extreme Environment,17.340264949045064,Atmosphere Risk (Erosion),0.0,Not Habitable,1.9956243156021103
